-68.1521,43.2753
-69.13,43.4
-69.13,44.5
-67.1937,45.2165
-67.0453,44.7641
-66.9033,44.5995
-66.7211406155179,44.4717476599263
-66.8036059571448,44.3504783196639
-66.889886175175,44.2944023131502
-66.9884584425162,44.2233192758076
-67.0269944738394,44.1852295993338
-67.0269988367068,44.1852004558257
-67.2253832128563,44.1034069213122
-67.2998903483172,44.2527076531136
-67.3748642167557,44.2412253989835
-67.4311159392241,44.2337905627976
-67.4461000465801,44.1948958909601
-67.4590545174266,44.1532509991831
-67.5453050739148,44.0852005634642
-67.5986485851123,44.058123691936
-67.6449213788977,44.0257179727607
-67.6914906953063,43.9910577124117
-67.7394193828903,43.9559662184213
-67.7839067905039,43.8620751425205
-67.8098764239996,43.8028710463433
-67.9149333550604,43.7253258412772
-67.9395153177537,43.6591333029977
-67.943948141983,43.5911325273068
-68.0491874319181,43.4932512457297
-68.0577858578934,43.4131120980828
-68.1521152292211,43.2753099981599
-68.1520983509046,43.2753010174484
-68.1521,43.2753
